ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-03-27,Peru,NA,635,11,16,608
2020-03-27,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-27,Saint Lucia,NA,3,0,1,2
2020-03-27,Saint Vincent and the Grenadines,NA,1,0,0,1
2020-03-27,Suriname,NA,8,0,0,8
2020-03-27,Trinidad and Tobago,NA,66,2,1,63
2020-03-27,Uruguay,NA,238,0,0,238
2020-03-27,Venezuela,NA,107,1,31,75
2020-03-28,Antigua and Barbuda,NA,7,0,0,7
2020-03-28,Argentina,NA,690,18,72,600
2020-03-28,Bahamas,NA,10,0,1,9
2020-03-28,Barbados,NA,26,0,0,26
2020-03-28,Belize,NA,2,0,0,2
2020-03-28,Bolivia,NA,74,0,0,74
2020-03-28,Brazil,NA,3904,111,6,3787
2020-03-28,Chile,NA,1909,6,61,1842
2020-03-28,Colombia,NA,608,6,10,592
2020-03-28,Costa Rica,NA,295,2,3,290
2020-03-28,Cuba,NA,119,3,4,112
2020-03-28,Dominica,NA,11,0,0,11
2020-03-28,Dominican Republic,NA,719,28,3,688
2020-03-28,Ecuador,NA,1823,48,3,1772
2020-03-28,El Salvador,NA,19,0,0,19
2020-03-28,Grenada,NA,7,0,0,7
2020-03-28,Guatemala,NA,34,1,10,23
2020-03-28,Guyana,NA,8,1,0,7
2020-03-28,Haiti,NA,8,0,0,8
2020-03-28,Honduras,NA,95,1,3,91
2020-03-28,Jamaica,NA,30,1,2,27
2020-03-28,Mexico,NA,717,12,4,701
2020-03-28,Nicaragua,NA,4,1,0,3
2020-03-28,Panama,NA,786,14,2,770
2020-03-28,Paraguay,NA,56,3,1,52
2020-03-28,Peru,NA,671,16,16,639
2020-03-28,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-28,Saint Lucia,NA,3,0,1,2
2020-03-28,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-03-28,Suriname,NA,8,0,0,8
2020-03-28,Trinidad and Tobago,NA,74,3,1,70
2020-03-28,Uruguay,NA,274,0,0,274
2020-03-28,Venezuela,NA,119,2,39,78
2020-03-29,Antigua and Barbuda,NA,7,0,0,7
2020-03-29,Argentina,NA,745,19,72,654
2020-03-29,Bahamas,NA,11,0,1,10
2020-03-29,Barbados,NA,33,0,0,33
2020-03-29,Belize,NA,2,0,0,2
2020-03-29,Bolivia,NA,81,1,0,80
2020-03-29,Brazil,NA,4256,136,6,4114
2020-03-29,Chile,NA,2139,7,75,2057
2020-03-29,Colombia,NA,702,10,10,682
2020-03-29,Costa Rica,NA,314,2,3,309
2020-03-29,Cuba,NA,139,3,4,132
2020-03-29,Dominica,NA,11,0,0,11
2020-03-29,Dominican Republic,NA,859,39,3,817
2020-03-29,Ecuador,NA,1924,58,3,1863
2020-03-29,El Salvador,NA,24,0,0,24
2020-03-29,Grenada,NA,9,0,0,9
2020-03-29,Guatemala,NA,34,1,10,23
2020-03-29,Guyana,NA,8,1,0,7
2020-03-29,Haiti,NA,15,0,1,14
2020-03-29,Honduras,NA,110,3,3,104
2020-03-29,Jamaica,NA,32,1,2,29
2020-03-29,Mexico,NA,848,16,4,828
2020-03-29,Nicaragua,NA,4,1,0,3
2020-03-29,Panama,NA,901,17,4,880
2020-03-29,Paraguay,NA,59,3,1,55
2020-03-29,Peru,NA,852,18,16,818
2020-03-29,Saint Kitts and Nevis,NA,2,0,0,2
2020-03-29,Saint Lucia,NA,9,0,1,8
2020-03-29,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-03-29,Suriname,NA,8,0,0,8
2020-03-29,Trinidad and Tobago,NA,78,3,1,74
2020-03-29,Uruguay,NA,304,1,0,303
2020-03-29,Venezuela,NA,119,2,39,78
2020-03-30,Antigua and Barbuda,NA,7,0,0,7
2020-03-30,Argentina,NA,820,23,228,569
2020-03-30,Bahamas,NA,14,0,1,13
2020-03-30,Barbados,NA,33,0,0,33
2020-03-30,Belize,NA,3,0,0,3
2020-03-30,Bolivia,NA,97,4,0,93
2020-03-30,Brazil,NA,4579,159,120,4300
2020-03-30,Chile,NA,2449,8,156,2285
2020-03-30,Colombia,NA,798,12,15,771
2020-03-30,Costa Rica,NA,330,2,4,324
2020-03-30,Cuba,NA,170,4,4,162
2020-03-30,Dominica,NA,11,0,0,11
2020-03-30,Dominican Republic,NA,901,42,4,855
2020-03-30,Ecuador,NA,1962,60,3,1899
2020-03-30,El Salvador,NA,30,0,0,30
2020-03-30,Grenada,NA,9,0,0,9
2020-03-30,Guatemala,NA,36,1,10,25
2020-03-30,Guyana,NA,8,1,0,7
2020-03-30,Haiti,NA,15,0,1,14
2020-03-30,Honduras,NA,139,7,3,129
2020-03-30,Jamaica,NA,36,1,2,33
2020-03-30,Mexico,NA,993,20,35,938
2020-03-30,Nicaragua,NA,4,1,0,3
2020-03-30,Panama,NA,989,24,4,961
2020-03-30,Paraguay,NA,64,3,1,60
2020-03-30,Peru,NA,950,24,53,873
2020-03-30,Saint Kitts and Nevis,NA,7,0,0,7
2020-03-30,Saint Lucia,NA,9,0,1,8
2020-03-30,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-03-30,Suriname,NA,8,0,0,8
2020-03-30,Trinidad and Tobago,NA,82,3,1,78
2020-03-30,Uruguay,NA,310,1,0,309
2020-03-30,Venezuela,NA,135,3,39,93
2020-03-31,Antigua and Barbuda,NA,7,0,0,7
2020-03-31,Argentina,NA,1054,27,240,787
2020-03-31,Bahamas,NA,14,0,1,13
2020-03-31,Barbados,NA,34,0,0,34
2020-03-31,Belize,NA,3,0,0,3
2020-03-31,Bolivia,NA,107,6,0,101
2020-03-31,Brazil,NA,5717,201,127,5389
2020-03-31,Chile,NA,2738,12,156,2570
2020-03-31,Colombia,NA,906,16,31,859
2020-03-31,Costa Rica,NA,347,2,4,341
2020-03-31,Cuba,NA,186,6,8,172
2020-03-31,Dominica,NA,12,0,0,12
2020-03-31,Dominican Republic,NA,1109,51,5,1053
2020-03-31,Ecuador,NA,2240,75,54,2111
2020-03-31,El Salvador,NA,32,1,0,31
2020-03-31,Grenada,NA,9,0,0,9
2020-03-31,Guatemala,NA,38,1,12,25
2020-03-31,Guyana,NA,12,2,0,10
2020-03-31,Haiti,NA,15,0,1,14
2020-03-31,Honduras,NA,141,7,3,131
2020-03-31,Jamaica,NA,36,1,2,33
2020-03-31,Mexico,NA,1094,28,35,1031
2020-03-31,Nicaragua,NA,5,1,0,4
2020-03-31,Panama,NA,1181,30,9,1142
2020-03-31,Paraguay,NA,65,3,1,61
2020-03-31,Peru,NA,1065,30,394,641
2020-03-31,Saint Kitts and Nevis,NA,8,0,0,8
2020-03-31,Saint Lucia,NA,13,0,1,12
2020-03-31,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-03-31,Suriname,NA,9,0,0,9
2020-03-31,Trinidad and Tobago,NA,87,3,1,83
2020-03-31,Uruguay,NA,338,1,41,296
2020-03-31,Venezuela,NA,135,3,39,93
2020-04-01,Antigua and Barbuda,NA,7,0,0,7
2020-04-01,Argentina,NA,1054,28,248,778
2020-04-01,Bahamas,NA,21,1,1,19
2020-04-01,Barbados,NA,34,0,0,34
2020-04-01,Belize,NA,3,0,0,3
2020-04-01,Bolivia,NA,115,7,1,107
2020-04-01,Brazil,NA,6836,240,127,6469
2020-04-01,Chile,NA,3031,16,234,2781
2020-04-01,Colombia,NA,1065,17,39,1009
2020-04-01,Costa Rica,NA,375,2,4,369
2020-04-01,Cuba,NA,212,6,12,194
2020-04-01,Dominica,NA,12,0,0,12
2020-04-01,Dominican Republic,NA,1284,57,9,1218
2020-04-01,Ecuador,NA,2748,93,58,2597
2020-04-01,El Salvador,NA,32,1,0,31
2020-04-01,Grenada,NA,9,0,0,9
2020-04-01,Guatemala,NA,39,1,12,26
2020-04-01,Guyana,NA,19,2,0,17
2020-04-01,Haiti,NA,16,0,1,15
2020-04-01,Honduras,NA,172,10,3,159
2020-04-01,Jamaica,NA,44,3,2,39
2020-04-01,Mexico,NA,1215,29,35,1151
2020-04-01,Nicaragua,NA,5,1,0,4
2020-04-01,Panama,NA,1181,30,9,1142
2020-04-01,Paraguay,NA,69,3,1,65
2020-04-01,Peru,NA,1323,38,394,891
2020-04-01,Saint Kitts and Nevis,NA,8,0,0,8
2020-04-01,Saint Lucia,NA,13,0,1,12
2020-04-01,Saint Vincent and the Grenadines,NA,1,0,1,0
2020-04-01,Suriname,NA,10,0,0,10
2020-04-01,Trinidad and Tobago,NA,90,5,1,84
2020-04-01,Uruguay,NA,338,2,41,295
2020-04-01,Venezuela,NA,143,3,41,99
2020-04-02,Antigua and Barbuda,NA,9,0,0,9
2020-04-02,Argentina,NA,1133,36,256,841
2020-04-02,Bahamas,NA,24,1,1,22
2020-04-02,Barbados,NA,46,0,0,46
2020-04-02,Belize,NA,3,0,0,3
2020-04-02,Bolivia,NA,123,8,1,114
2020-04-02,Brazil,NA,8044,324,127,7593
2020-04-02,Chile,NA,3404,18,335,3051
2020-04-02,Colombia,NA,1161,19,55,1087
2020-04-02,Costa Rica,NA,396,2,6,388
2020-04-02,Cuba,NA,233,6,13,214
2020-04-02,Dominica,NA,12,0,0,12
2020-04-02,Dominican Republic,NA,1380,60,16,1304
2020-04-02,Ecuador,NA,3163,120,65,2978
2020-04-02,El Salvador,NA,41,2,0,39
2020-04-02,Grenada,NA,10,0,0,10
2020-04-02,Guatemala,NA,47,1,12,34
2020-04-02,Guyana,NA,19,4,0,15
2020-04-02,Haiti,NA,16,0,1,15
2020-04-02,Honduras,NA,219,14,3,202
2020-04-02,Jamaica,NA,47,3,2,42
2020-04-02,Mexico,NA,1378,37,35,1306
2020-04-02,Nicaragua,NA,5,1,0,4
2020-04-02,Panama,NA,1317,32,9,1276
2020-04-02,Paraguay,NA,77,3,2,72
2020-04-02,Peru,NA,1414,55,537,822
2020-04-02,Saint Kitts and Nevis,NA,9,0,0,9
2020-04-02,Saint Lucia,NA,13,0,1,12
2020-04-02,Saint Vincent and the Grenadines,NA,2,0,1,1
2020-04-02,Suriname,NA,10,0,0,10
2020-04-02,Trinidad and Tobago,NA,94,5,1,88
2020-04-02,Uruguay,NA,350,4,62,284
2020-04-02,Venezuela,NA,146,5,43,98
2020-04-03,Antigua and Barbuda,NA,15,0,0,15
2020-04-03,Argentina,NA,1265,39,266,960
2020-04-03,Bahamas,NA,24,1,1,22
2020-04-03,Barbados,NA,51,0,0,51
2020-04-03,Belize,NA,4,0,0,4
2020-04-03,Bolivia,NA,132,9,1,122
2020-04-03,Brazil,NA,9056,359,127,8570
2020-04-03,Chile,NA,3737,22,427,3288
2020-04-03,Colombia,NA,1267,25,55,1187
2020-04-03,Costa Rica,NA,416,2,11,403
2020-04-03,Cuba,NA,269,6,15,248
2020-04-03,Dominica,NA,12,0,0,12
2020-04-03,Dominican Republic,NA,1488,68,16,1404
2020-04-03,Ecuador,NA,3368,145,65,3158
2020-04-03,El Salvador,NA,46,2,0,44
2020-04-03,Grenada,NA,12,0,0,12
2020-04-03,Guatemala,NA,50,1,12,37
2020-04-03,Guyana,NA,23,4,0,19
2020-04-03,Haiti,NA,18,0,1,17
2020-04-03,Honduras,NA,222,15,3,204
2020-04-03,Jamaica,NA,47,3,2,42
2020-04-03,Mexico,NA,1510,50,633,827
2020-04-03,Nicaragua,NA,5,1,0,4
2020-04-03,Panama,NA,1475,37,10,1428
2020-04-03,Paraguay,NA,92,3,6,83
2020-04-03,Peru,NA,1595,61,537,997
2020-04-03,Saint Kitts and Nevis,NA,9,0,0,9
2020-04-03,Saint Lucia,NA,13,0,1,12
2020-04-03,Saint Vincent and the Grenadines,NA,3,0,1,2
2020-04-03,Suriname,NA,10,1,0,9
2020-04-03,Trinidad and Tobago,NA,98,6,1,91
2020-04-03,Uruguay,NA,369,4,68,297
2020-04-03,Venezuela,NA,153,7,52,94
2020-04-04,Antigua and Barbuda,NA,15,0,0,15
2020-04-04,Argentina,NA,1451,43,279,1129
2020-04-04,Bahamas,NA,28,4,0,24
2020-04-04,Barbados,NA,52,0,0,52
2020-04-04,Belize,NA,4,0,0,4
2020-04-04,Bolivia,NA,139,10,1,128
2020-04-04,Brazil,NA,10360,445,127,9788
2020-04-04,Chile,NA,4161,27,528,3606
2020-04-04,Colombia,NA,1406,32,85,1289
2020-04-04,Costa Rica,NA,435,2,13,420
2020-04-04,Cuba,NA,288,6,15,267
2020-04-04,Dominica,NA,14,0,0,14
2020-04-04,Dominican Republic,NA,1488,68,16,1404
2020-04-04,Ecuador,NA,3465,172,100,3193
2020-04-04,El Salvador,NA,56,3,2,51
2020-04-04,Grenada,NA,12,0,0,12
2020-04-04,Guatemala,NA,61,2,15,44
2020-04-04,Guyana,NA,23,4,0,19
2020-04-04,Haiti,NA,20,0,1,19
2020-04-04,Honduras,NA,264,15,3,246
2020-04-04,Jamaica,NA,53,3,7,43
2020-04-04,Mexico,NA,1688,60,633,995
2020-04-04,Nicaragua,NA,5,1,0,4
2020-04-04,Panama,NA,1673,41,13,1619
2020-04-04,Paraguay,NA,96,3,12,81
2020-04-04,Peru,NA,1746,73,914,759
2020-04-04,Saint Kitts and Nevis,NA,9,0,0,9
2020-04-04,Saint Lucia,NA,14,0,1,13
2020-04-04,Saint Vincent and the Grenadines,NA,7,0,1,6
2020-04-04,Suriname,NA,10,1,0,9
2020-04-04,Trinidad and Tobago,NA,103,6,1,96
2020-04-04,Uruguay,NA,400,5,93,302
2020-04-04,Venezuela,NA,155,7,52,96
2020-04-05,Antigua and Barbuda,NA,15,0,0,15
2020-04-05,Argentina,NA,1451,44,280,1127
2020-04-05,Bahamas,NA,28,4,0,24
2020-04-05,Barbados,NA,56,1,6,49
2020-04-05,Belize,NA,5,0,0,5
2020-04-05,Bolivia,NA,157,10,2,145
2020-04-05,Brazil,NA,11130,486,127,10517
2020-04-05,Chile,NA,4471,34,618,3819
2020-04-05,Colombia,NA,1485,35,88,1362
2020-04-05,Costa Rica,NA,454,2,16,436
2020-04-05,Cuba,NA,320,8,15,297
2020-04-05,Dominica,NA,14,0,0,14
2020-04-05,Dominican Republic,NA,1745,82,17,1646
2020-04-05,Ecuador,NA,3646,180,100,3366
2020-04-05,El Salvador,NA,62,3,2,57
2020-04-05,Grenada,NA,12,0,0,12
2020-04-05,Guatemala,NA,61,2,15,44
2020-04-05,Guyana,NA,24,4,0,20
2020-04-05,Haiti,NA,21,1,1,19
2020-04-05,Honduras,NA,268,22,6,240
2020-04-05,Jamaica,NA,58,3,8,47
2020-04-05,Mexico,NA,1890,79,633,1178
2020-04-05,Nicaragua,NA,6,1,0,5
2020-04-05,Panama,NA,1801,46,13,1742
2020-04-05,Paraguay,NA,104,3,12,89
2020-04-05,Peru,NA,2281,83,989,1209
2020-04-05,Saint Kitts and Nevis,NA,10,0,0,10
2020-04-05,Saint Lucia,NA,14,0,1,13
2020-04-05,Saint Vincent and the Grenadines,NA,7,0,1,6
2020-04-05,Suriname,NA,10,1,0,9
2020-04-05,Trinidad and Tobago,NA,104,7,1,96
2020-04-05,Uruguay,NA,400,5,93,302
2020-04-05,Venezuela,NA,159,7,52,100
2020-04-06,Antigua and Barbuda,NA,15,0,0,15
2020-04-06,Argentina,NA,1554,48,325,1181
2020-04-06,Bahamas,NA,29,5,4,20
2020-04-06,Barbados,NA,60,2,6,52
2020-04-06,Belize,NA,7,1,0,6
2020-04-06,Bolivia,NA,183,11,2,170
2020-04-06,Brazil,NA,12161,564,127,11470
2020-04-06,Chile,NA,4815,37,728,4050
2020-04-06,Colombia,NA,1579,46,88,1445
2020-04-06,Costa Rica,NA,467,2,18,447
2020-04-06,Cuba,NA,350,9,18,323
2020-04-06,Dominica,NA,15,0,1,14
2020-04-06,Dominican Republic,NA,1828,86,33,1709
2020-04-06,Ecuador,NA,3747,191,100,3456
2020-04-06,El Salvador,NA,69,4,5,60
2020-04-06,Grenada,NA,12,0,0,12
2020-04-06,Guatemala,NA,70,3,15,52
2020-04-06,Guyana,NA,31,4,8,19
2020-04-06,Haiti,NA,24,1,0,23
2020-04-06,Honduras,NA,298,22,6,270
2020-04-06,Jamaica,NA,58,3,8,47
2020-04-06,Mexico,NA,2143,94,633,1416
2020-04-06,Nicaragua,NA,6,1,0,5
2020-04-06,Panama,NA,1988,54,13,1921
2020-04-06,Paraguay,NA,113,5,12,96
2020-04-06,Peru,NA,2561,92,997,1472
2020-04-06,Saint Kitts and Nevis,NA,10,0,0,10
2020-04-06,Saint Lucia,NA,14,0,1,13
2020-04-06,Saint Vincent and the Grenadines,NA,7,0,1,6
2020-04-06,Suriname,NA,10,1,0,9
2020-04-06,Trinidad and Tobago,NA,105,8,1,96
2020-04-06,Uruguay,NA,406,6,104,296
2020-04-06,Venezuela,NA,165,7,65,93
2020-04-07,Antigua and Barbuda,NA,19,1,0,18
2020-04-07,Argentina,NA,1628,56,338,1234
2020-04-07,Bahamas,NA,33,6,5,22
2020-04-07,Barbados,NA,63,3,6,54
2020-04-07,Belize,NA,7,1,0,6
2020-04-07,Bolivia,NA,194,14,2,178
2020-04-07,Brazil,NA,14034,686,127,13221
2020-04-07,Chile,NA,5116,43,898,4175
2020-04-07,Colombia,NA,1780,50,100,1630
2020-04-07,Costa Rica,NA,483,2,24,457
2020-04-07,Cuba,NA,396,11,27,358
2020-04-07,Dominica,NA,15,0,1,14
2020-04-07,Dominican Republic,NA,1956,98,36,1822
2020-04-07,Ecuador,NA,3747,191,100,3456
2020-04-07,El Salvador,NA,78,4,5,69
2020-04-07,Grenada,NA,12,0,0,12
2020-04-07,Guatemala,NA,77,3,17,57
2020-04-07,Guyana,NA,33,5,8,20
2020-04-07,Haiti,NA,25,1,0,24
2020-04-07,Honduras,NA,305,22,6,277
2020-04-07,Jamaica,NA,63,3,8,52
2020-04-07,Mexico,NA,2439,125,633,1681
2020-04-07,Nicaragua,NA,6,1,0,5
2020-04-07,Panama,NA,2100,55,14,2031
2020-04-07,Paraguay,NA,115,5,15,95
2020-04-07,Peru,NA,2954,107,1301,1546
2020-04-07,Saint Kitts and Nevis,NA,11,0,0,11
2020-04-07,Saint Lucia,NA,14,0,1,13
2020-04-07,Saint Vincent and the Grenadines,NA,8,0,1,7
2020-04-07,Suriname,NA,10,1,0,9
2020-04-07,Trinidad and Tobago,NA,107,8,1,98
2020-04-07,Uruguay,NA,424,7,150,267
2020-04-07,Venezuela,NA,165,7,65,93
2020-04-08,Antigua and Barbuda,NA,19,2,0,17
2020-04-08,Argentina,NA,1715,63,358,1294
2020-04-08,Bahamas,NA,40,7,5,28
2020-04-08,Barbados,NA,63,3,8,52
2020-04-08,Belize,NA,8,1,0,7
2020-04-08,Bolivia,NA,210,15,2,193
2020-04-08,Brazil,NA,16170,819,127,15224
2020-04-08,Chile,NA,5546,48,1115,4383
2020-04-08,Colombia,NA,2054,54,123,1877
2020-04-08,Costa Rica,NA,502,3,29,470
2020-04-08,Cuba,NA,457,12,27,418
2020-04-08,Dominica,NA,15,0,1,14
2020-04-08,Dominican Republic,NA,2111,108,50,1953
2020-04-08,Ecuador,NA,4450,242,140,4068
2020-04-08,El Salvador,NA,93,5,9,79
2020-04-08,Grenada,NA,12,0,0,12
2020-04-08,Guatemala,NA,87,3,17,67
2020-04-08,Guyana,NA,37,6,8,23
2020-04-08,Haiti,NA,27,1,0,26
2020-04-08,Honduras,NA,312,22,6,284
2020-04-08,Jamaica,NA,63,4,10,49
2020-04-08,Mexico,NA,2785,141,633,2011
2020-04-08,Nicaragua,NA,6,1,0,5
2020-04-08,Panama,NA,2249,59,16,2174
2020-04-08,Paraguay,NA,119,5,15,99
2020-04-08,Peru,NA,4342,121,1333,2888
2020-04-08,Saint Kitts and Nevis,NA,11,0,0,11
2020-04-08,Saint Lucia,NA,14,0,1,13
2020-04-08,Saint Vincent and the Grenadines,NA,8,0,1,7
2020-04-08,Suriname,NA,10,1,3,6
2020-04-08,Trinidad and Tobago,NA,107,8,1,98
2020-04-08,Uruguay,NA,424,7,150,267
2020-04-08,Venezuela,NA,167,9,65,93
2020-04-09,Antigua and Barbuda,NA,19,2,0,17
2020-04-09,Argentina,NA,1795,72,365,1358
2020-04-09,Bahamas,NA,41,8,5,28
2020-04-09,Barbados,NA,66,3,11,52
2020-04-09,Belize,NA,9,1,0,8
2020-04-09,Bolivia,NA,264,18,2,244
2020-04-09,Brazil,NA,18092,950,173,16969
2020-04-09,Chile,NA,5972,57,1274,4641
2020-04-09,Colombia,NA,2223,69,174,1980
2020-04-09,Costa Rica,NA,539,3,30,506
2020-04-09,Cuba,NA,515,15,28,472
2020-04-09,Dominica,NA,15,0,1,14
2020-04-09,Dominican Republic,NA,2349,118,80,2151
2020-04-09,Ecuador,NA,4965,272,339,4354
2020-04-09,El Salvador,NA,103,6,14,83
2020-04-09,Grenada,NA,12,0,0,12
2020-04-09,Guatemala,NA,95,3,17,75
2020-04-09,Guyana,NA,37,6,8,23
2020-04-09,Haiti,NA,30,2,0,28
2020-04-09,Honduras,NA,343,23,6,314
2020-04-09,Jamaica,NA,63,4,12,47
2020-04-09,Mexico,NA,3181,174,633,2374
2020-04-09,Nicaragua,NA,7,1,0,6
2020-04-09,Panama,NA,2528,63,16,2449
2020-04-09,Paraguay,NA,124,5,18,101
2020-04-09,Peru,NA,5256,138,1438,3680
2020-04-09,Saint Kitts and Nevis,NA,11,0,0,11
2020-04-09,Saint Lucia,NA,14,0,1,13
2020-04-09,Saint Vincent and the Grenadines,NA,12,0,1,11
2020-04-09,Suriname,NA,10,1,4,5
2020-04-09,Trinidad and Tobago,NA,109,8,1,100
2020-04-09,Uruguay,NA,456,7,192,257
2020-04-09,Venezuela,NA,171,9,84,78
2020-04-10,Antigua and Barbuda,NA,19,2,0,17
2020-04-10,Argentina,NA,1975,82,375,1518
2020-04-10,Bahamas,NA,42,8,5,29
2020-04-10,Barbados,NA,67,4,11,52
2020-04-10,Belize,NA,10,2,0,8
2020-04-10,Bolivia,NA,268,19,2,247
2020-04-10,Brazil,NA,19638,1057,173,18408
2020-04-10,Chile,NA,6501,65,1571,4865
2020-04-10,Colombia,NA,2473,80,197,2196
2020-04-10,Costa Rica,NA,558,3,42,513
2020-04-10,Cuba,NA,564,15,51,498
2020-04-10,Dominica,NA,16,0,5,11
2020-04-10,Dominican Republic,NA,2620,126,98,2396
2020-04-10,Ecuador,NA,7161,297,368,6496
2020-04-10,El Salvador,NA,117,6,15,96
2020-04-10,Grenada,NA,14,0,0,14
2020-04-10,Guatemala,NA,126,3,17,106
2020-04-10,Guyana,NA,37,6,8,23
2020-04-10,Haiti,NA,31,2,0,29
2020-04-10,Honduras,NA,382,23,7,352
2020-04-10,Jamaica,NA,63,4,13,46
2020-04-10,Mexico,NA,3441,194,633,2614
2020-04-10,Nicaragua,NA,7,1,0,6
2020-04-10,Panama,NA,2752,66,16,2670
2020-04-10,Paraguay,NA,129,6,18,105
2020-04-10,Peru,NA,5897,169,1569,4159
2020-04-10,Saint Kitts and Nevis,NA,12,0,0,12
2020-04-10,Saint Lucia,NA,15,0,1,14
2020-04-10,Saint Vincent and the Grenadines,NA,12,0,1,11
2020-04-10,Suriname,NA,10,1,4,5
2020-04-10,Trinidad and Tobago,NA,109,8,1,100
2020-04-10,Uruguay,NA,473,7,206,260
2020-04-10,Venezuela,NA,171,9,84,78
2020-04-11,Antigua and Barbuda,NA,21,2,0,19
2020-04-11,Argentina,NA,1975,83,440,1452
2020-04-11,Bahamas,NA,46,8,5,33
2020-04-11,Barbados,NA,68,4,11,53
2020-04-11,Belize,NA,13,2,0,11
2020-04-11,Bolivia,NA,275,20,2,253
2020-04-11,Brazil,NA,20727,1124,173,19430
2020-04-11,Chile,NA,6927,73,1864,4990
2020-04-11,Colombia,NA,2709,100,214,2395
2020-04-11,Costa Rica,NA,577,3,49,525
2020-04-11,Cuba,NA,620,16,77,527
2020-04-11,Dominica,NA,16,0,5,11
2020-04-11,Dominican Republic,NA,2759,135,108,2516
2020-04-11,Ecuador,NA,7257,315,411,6531
2020-04-11,El Salvador,NA,118,6,19,93
2020-04-11,Grenada,NA,14,0,0,14
2020-04-11,Guatemala,NA,137,3,19,115
2020-04-11,Guyana,NA,45,6,8,31
2020-04-11,Haiti,NA,33,2,0,31
2020-04-11,Honduras,NA,392,24,7,361
2020-04-11,Jamaica,NA,65,4,13,48
2020-04-11,Mexico,NA,3844,233,633,2978
2020-04-11,Nicaragua,NA,8,1,0,7
2020-04-11,Panama,NA,2974,74,17,2883
2020-04-11,Paraguay,NA,133,6,18,109
2020-04-11,Peru,NA,6848,181,1739,4928
2020-04-11,Saint Kitts and Nevis,NA,12,0,0,12
2020-04-11,Saint Lucia,NA,15,0,1,14
2020-04-11,Saint Vincent and the Grenadines,NA,12,0,1,11
2020-04-11,Suriname,NA,10,1,4,5
2020-04-11,Trinidad and Tobago,NA,112,8,12,92
2020-04-11,Uruguay,NA,494,7,214,273
2020-04-11,Venezuela,NA,175,9,93,73
2020-04-12,Antigua and Barbuda,NA,21,2,0,19
2020-04-12,Argentina,NA,2142,90,468,1584
2020-04-12,Bahamas,NA,46,8,5,33
2020-04-12,Barbados,NA,71,4,11,56
2020-04-12,Belize,NA,14,2,0,12
2020-04-12,Bolivia,NA,300,24,2,274
2020-04-12,Brazil,NA,22192,1223,173,20796
2020-04-12,Chile,NA,7213,80,2059,5074
2020-04-12,Colombia,NA,2776,109,270,2397
2020-04-12,Costa Rica,NA,595,3,56,536
2020-04-12,Cuba,NA,669,18,92,559
2020-04-12,Dominica,NA,16,0,8,8
2020-04-12,Dominican Republic,NA,2967,173,131,2663
2020-04-12,Ecuador,NA,7466,333,501,6632
2020-04-12,El Salvador,NA,125,6,21,98
2020-04-12,Grenada,NA,14,0,0,14
2020-04-12,Guatemala,NA,155,5,19,131
2020-04-12,Guyana,NA,45,6,8,31
2020-04-12,Haiti,NA,33,3,0,30
2020-04-12,Honduras,NA,393,25,7,361
2020-04-12,Jamaica,NA,69,4,13,52
2020-04-12,Mexico,NA,4219,273,1772,2174
2020-04-12,Nicaragua,NA,9,1,4,4
2020-04-12,Panama,NA,3234,79,23,3132
2020-04-12,Paraguay,NA,134,6,22,106
2020-04-12,Peru,NA,7519,193,1798,5528
2020-04-12,Saint Kitts and Nevis,NA,12,0,0,12
2020-04-12,Saint Lucia,NA,15,0,4,11
2020-04-12,Saint Vincent and the Grenadines,NA,12,0,1,11
2020-04-12,Suriname,NA,10,1,4,5
2020-04-12,Trinidad and Tobago,NA,113,8,16,89
2020-04-12,Uruguay,NA,480,7,231,242
2020-04-12,Venezuela,NA,181,9,93,79
2020-04-13,Antigua and Barbuda,NA,23,2,0,21
2020-04-13,Argentina,NA,2208,97,515,1596
2020-04-13,Bahamas,NA,47,8,6,33
2020-04-13,Barbados,NA,72,4,13,55
2020-04-13,Belize,NA,18,2,0,16
2020-04-13,Bolivia,NA,330,27,2,301
2020-04-13,Brazil,NA,23430,1328,173,21929
2020-04-13,Chile,NA,7525,82,2367,5076
2020-04-13,Colombia,NA,2852,112,319,2421
2020-04-13,Costa Rica,NA,612,3,62,547
2020-04-13,Cuba,NA,726,21,121,584
2020-04-13,Dominica,NA,16,0,8,8
2020-04-13,Dominican Republic,NA,3167,177,152,2838
2020-04-13,Ecuador,NA,7529,355,597,6577
2020-04-13,El Salvador,NA,137,6,22,109
2020-04-13,Grenada,NA,14,0,0,14
2020-04-13,Guatemala,NA,156,5,19,132
2020-04-13,Guyana,NA,45,6,8,31
2020-04-13,Haiti,NA,40,3,0,37
2020-04-13,Honduras,NA,397,25,7,365
2020-04-13,Jamaica,NA,73,4,19,50
2020-04-13,Mexico,NA,4661,296,1843,2522
2020-04-13,Nicaragua,NA,9,1,4,4
2020-04-13,Panama,NA,3400,87,29,3284
2020-04-13,Paraguay,NA,147,6,22,119
